User ID,Type_base,Datetime,Sentiment,Score,Type_content,Category
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2021-03-04 23:25:22,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2020-09-18 02:35:05,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2021-01-21 05:43:08,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2021-03-15 13:29:06,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2021-04-17 18:05:37,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2020-11-02 23:10:03,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2020-06-21 21:12:26,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2021-01-03 12:07:26,positive,72,video,food
bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2021-02-28 23:35:45,positive,72,video,food
48bed4d7-0329-472c-96d9-b23a103eb834,disgust,2020-12-05 18:33:57,negative,0,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,disgust,2020-08-12 23:32:29,negative,0,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,dislike,2021-05-26 06:09:46,negative,10,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,dislike,2020-12-03 22:11:56,negative,10,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,dislike,2020-11-19 13:38:42,negative,10,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,scared,2020-11-27 20:43:49,negative,15,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,interested,2021-03-25 12:30:39,positive,30,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-07-24 21:24:51,neutral,35,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-12-27 02:32:42,neutral,35,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2020-06-27 21:18:14,neutral,35,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,peeking,2021-03-16 15:47:38,neutral,35,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,cherish,2021-02-17 09:57:42,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,cherish,2020-10-10 08:09:47,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,cherish,2021-05-24 07:36:44,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,hate,2020-11-22 11:52:14,negative,5,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,indifferent,2020-09-25 11:38:19,neutral,20,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,indifferent,2020-11-23 18:27:51,neutral,20,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,super love,2021-03-23 13:47:38,positive,75,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,super love,2021-01-27 18:27:07,positive,75,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-03-18 01:53:44,negative,12,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-02-05 04:35:32,negative,12,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-04-17 16:55:45,negative,12,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,worried,2020-10-06 01:50:32,negative,12,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,worried,2021-02-24 23:13:42,negative,12,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,like,2021-01-09 16:37:02,positive,50,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,like,2020-11-25 20:57:07,positive,50,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,like,2021-03-18 19:16:01,positive,50,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,heart,2020-08-12 18:16:14,positive,60,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,want,2020-07-09 09:15:10,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,want,2020-08-18 11:48:21,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,want,2021-03-03 18:12:15,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,want,2021-01-23 15:01:25,positive,70,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,intrigued,2020-12-12 17:56:49,positive,45,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,intrigued,2020-11-15 16:04:26,positive,45,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,love,2021-01-27 18:02:06,positive,65,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,love,2020-10-26 18:46:48,positive,65,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,love,2021-05-22 11:34:18,positive,65,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,love,2020-09-26 17:55:29,positive,65,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,adore,2021-03-20 10:56:55,positive,72,photo,food
48bed4d7-0329-472c-96d9-b23a103eb834,adore,2021-04-01 05:50:07,positive,72,photo,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,disgust,2020-07-29 19:07:57,negative,0,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,dislike,2020-11-15 03:29:05,negative,10,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,dislike,2021-06-10 09:01:47,negative,10,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,2020-09-14 16:18:38,negative,15,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,2020-08-27 02:56:36,negative,15,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,2021-01-10 01:05:45,negative,15,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,2020-10-23 19:48:51,negative,15,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,scared,2021-04-21 00:37:01,negative,15,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,interested,2020-10-05 08:19:02,positive,30,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,interested,2020-12-27 00:51:08,positive,30,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,peeking,2021-06-03 03:22:06,neutral,35,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,peeking,2021-05-15 17:02:42,neutral,35,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,cherish,2020-11-01 22:36:39,positive,70,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,cherish,2021-04-04 00:14:04,positive,70,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,cherish,2021-06-18 03:48:37,positive,70,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,cherish,2021-01-04 02:46:09,positive,70,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,hate,2020-09-30 06:27:46,negative,5,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,hate,2021-05-17 13:44:08,negative,5,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,hate,2021-01-04 14:18:39,negative,5,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,indifferent,2020-06-20 01:59:25,neutral,20,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,indifferent,2020-10-21 19:43:51,neutral,20,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,indifferent,2021-01-16 20:13:52,neutral,20,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,indifferent,2020-09-07 03:10:30,neutral,20,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,super love,2020-08-17 03:37:28,positive,75,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,super love,2021-02-08 10:25:58,positive,75,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,super love,2021-01-11 09:17:04,positive,75,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,super love,2020-12-18 13:06:40,positive,75,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,worried,2020-10-18 05:02:03,negative,12,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,worried,2020-11-15 07:03:38,negative,12,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,worried,2020-08-08 18:25:36,negative,12,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,worried,2021-05-20 20:29:24,negative,12,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,worried,2021-05-15 08:20:08,negative,12,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,like,2021-04-14 14:41:55,positive,50,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,like,2021-03-04 02:04:36,positive,50,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,like,2021-04-20 22:24:29,positive,50,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,like,2021-01-04 13:58:51,positive,50,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,like,2020-09-08 08:14:24,positive,50,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,like,2020-11-21 01:21:33,positive,50,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,heart,2021-05-05 05:31:36,positive,60,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,want,2021-06-04 06:51:50,positive,70,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,2021-05-14 17:54:59,positive,45,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,2021-03-20 18:15:09,positive,45,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,2020-09-29 01:50:51,positive,45,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,2021-06-14 19:55:41,positive,45,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,2021-04-28 22:12:49,positive,45,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,2020-10-28 20:34:44,positive,45,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,love,2020-10-25 21:34:22,positive,65,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,love,2021-04-30 10:35:26,positive,65,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,adore,2020-11-17 22:30:50,positive,72,video,food
c7b6e374-1bef-48c3-8222-cc231dbd5cce,adore,2020-10-23 23:20:37,positive,72,video,food
1e571af5-1796-424c-b744-a925897d44a3,disgust,2021-05-13 02:18:33,negative,0,audio,food
1e571af5-1796-424c-b744-a925897d44a3,disgust,2021-06-05 05:37:06,negative,0,audio,food
1e571af5-1796-424c-b744-a925897d44a3,disgust,2020-07-22 20:49:33,negative,0,audio,food
1e571af5-1796-424c-b744-a925897d44a3,dislike,2021-06-06 12:50:07,negative,10,audio,food
1e571af5-1796-424c-b744-a925897d44a3,dislike,2020-09-21 18:32:27,negative,10,audio,food
1e571af5-1796-424c-b744-a925897d44a3,dislike,2020-12-09 04:02:39,negative,10,audio,food
1e571af5-1796-424c-b744-a925897d44a3,interested,2020-07-07 02:23:11,positive,30,audio,food
1e571af5-1796-424c-b744-a925897d44a3,interested,2021-05-26 10:11:38,positive,30,audio,food
1e571af5-1796-424c-b744-a925897d44a3,interested,2021-03-22 22:19:08,positive,30,audio,food
1e571af5-1796-424c-b744-a925897d44a3,interested,2021-02-19 16:47:47,positive,30,audio,food
1e571af5-1796-424c-b744-a925897d44a3,interested,2020-09-02 13:43:56,positive,30,audio,food
1e571af5-1796-424c-b744-a925897d44a3,peeking,2020-11-06 17:33:44,neutral,35,audio,food
1e571af5-1796-424c-b744-a925897d44a3,peeking,2021-01-12 18:37:09,neutral,35,audio,food
1e571af5-1796-424c-b744-a925897d44a3,cherish,2021-02-02 00:41:41,positive,70,audio,food
1e571af5-1796-424c-b744-a925897d44a3,cherish,2021-04-25 16:12:44,positive,70,audio,food
1e571af5-1796-424c-b744-a925897d44a3,hate,2021-05-06 00:51:33,negative,5,audio,food
1e571af5-1796-424c-b744-a925897d44a3,hate,2020-11-12 01:02:19,negative,5,audio,food
1e571af5-1796-424c-b744-a925897d44a3,hate,2021-03-17 00:22:58,negative,5,audio,food
1e571af5-1796-424c-b744-a925897d44a3,hate,2020-09-13 12:45:30,negative,5,audio,food
1e571af5-1796-424c-b744-a925897d44a3,hate,2020-10-29 13:32:19,negative,5,audio,food
1e571af5-1796-424c-b744-a925897d44a3,indifferent,2021-02-11 23:52:39,neutral,20,audio,food
1e571af5-1796-424c-b744-a925897d44a3,worried,2021-05-28 12:10:12,negative,12,audio,food
1e571af5-1796-424c-b744-a925897d44a3,worried,2020-07-18 00:44:01,negative,12,audio,food
1e571af5-1796-424c-b744-a925897d44a3,worried,2021-05-23 15:29:47,negative,12,audio,food
1e571af5-1796-424c-b744-a925897d44a3,like,2021-02-02 03:50:48,positive,50,audio,food
1e571af5-1796-424c-b744-a925897d44a3,like,2020-12-07 11:20:03,positive,50,audio,food
1e571af5-1796-424c-b744-a925897d44a3,heart,2021-01-17 15:02:02,positive,60,audio,food
1e571af5-1796-424c-b744-a925897d44a3,heart,2020-11-26 15:47:27,positive,60,audio,food
1e571af5-1796-424c-b744-a925897d44a3,want,2020-10-28 15:04:20,positive,70,audio,food
1e571af5-1796-424c-b744-a925897d44a3,want,2020-12-06 11:07:33,positive,70,audio,food
1e571af5-1796-424c-b744-a925897d44a3,want,2020-07-04 17:15:29,positive,70,audio,food
1e571af5-1796-424c-b744-a925897d44a3,intrigued,2021-01-24 00:38:50,positive,45,audio,food
1e571af5-1796-424c-b744-a925897d44a3,intrigued,2020-11-16 06:33:26,positive,45,audio,food
1e571af5-1796-424c-b744-a925897d44a3,intrigued,2021-01-22 21:40:28,positive,45,audio,food
1e571af5-1796-424c-b744-a925897d44a3,love,2020-09-06 11:38:44,positive,65,audio,food
1e571af5-1796-424c-b744-a925897d44a3,love,2020-10-09 10:59:39,positive,65,audio,food
1e571af5-1796-424c-b744-a925897d44a3,love,2021-02-06 01:11:15,positive,65,audio,food
1e571af5-1796-424c-b744-a925897d44a3,love,2021-05-24 10:33:03,positive,65,audio,food
1e571af5-1796-424c-b744-a925897d44a3,adore,2020-09-27 22:56:37,positive,72,audio,food
1e571af5-1796-424c-b744-a925897d44a3,adore,2020-11-15 12:27:09,positive,72,audio,food
1e571af5-1796-424c-b744-a925897d44a3,adore,2020-07-08 04:49:48,positive,72,audio,food
1e571af5-1796-424c-b744-a925897d44a3,adore,2021-05-15 00:35:18,positive,72,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,disgust,2020-07-10 18:40:13,negative,0,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,disgust,2020-08-18 17:25:54,negative,0,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,disgust,2021-03-31 19:22:18,negative,0,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,dislike,2021-04-05 02:29:26,negative,10,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,dislike,2021-03-24 02:42:51,negative,10,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,scared,2020-09-12 13:28:17,negative,15,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,interested,2021-05-07 14:00:02,positive,30,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,interested,2021-02-14 07:58:23,positive,30,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,interested,2020-11-06 12:48:10,positive,30,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,interested,2021-04-27 18:19:15,positive,30,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,peeking,2021-02-15 21:45:28,neutral,35,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,cherish,2020-08-03 06:29:58,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,cherish,2020-09-26 21:14:37,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,cherish,2021-04-26 21:50:13,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,cherish,2020-09-13 20:15:30,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,cherish,2021-03-16 06:09:30,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,hate,2021-06-12 00:17:08,negative,5,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,hate,2020-10-29 05:23:38,negative,5,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,hate,2021-02-18 21:25:35,negative,5,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,indifferent,2020-06-24 18:26:27,neutral,20,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,indifferent,2021-01-22 18:33:44,neutral,20,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,super love,2021-02-07 13:24:55,positive,75,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,super love,2020-12-28 08:20:12,positive,75,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,super love,2020-12-28 14:54:56,positive,75,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,super love,2021-04-17 07:00:39,positive,75,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,worried,2020-07-11 03:03:57,negative,12,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,worried,2020-07-09 19:16:40,negative,12,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,worried,2020-06-29 11:09:57,negative,12,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,worried,2020-11-11 10:24:26,negative,12,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,worried,2020-12-02 16:59:21,negative,12,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,like,2020-10-30 09:51:42,positive,50,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,like,2020-10-25 14:46:47,positive,50,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,like,2020-06-20 13:30:54,positive,50,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,heart,2020-11-27 02:20:43,positive,60,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,want,2021-06-12 12:35:57,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,want,2021-04-16 04:14:23,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,want,2021-06-04 00:24:19,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,want,2021-03-09 02:09:52,positive,70,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,intrigued,2021-05-08 22:54:58,positive,45,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,love,2021-01-27 20:02:37,positive,65,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,love,2020-09-28 13:39:23,positive,65,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,love,2020-08-29 18:57:14,positive,65,audio,food
5a1ab9a3-1983-4021-9557-d3700a276746,adore,2020-06-28 21:08:53,positive,72,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,disgust,2020-10-30 20:00:45,negative,0,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,disgust,2020-09-05 05:30:59,negative,0,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,disgust,2021-04-11 16:34:39,negative,0,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,dislike,2021-02-16 21:22:17,negative,10,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,dislike,2020-08-17 15:44:27,negative,10,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,dislike,2020-10-08 02:21:41,negative,10,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2020-12-27 17:04:31,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2020-11-08 20:05:57,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2021-04-13 04:48:52,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2021-03-20 05:25:15,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2020-11-12 17:07:05,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2021-04-13 06:15:51,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,scared,2021-04-01 09:40:43,negative,15,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,interested,2020-10-22 19:08:38,positive,30,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,interested,2020-08-04 13:43:55,positive,30,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,interested,2021-02-17 00:14:40,positive,30,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,interested,2020-06-19 08:49:18,positive,30,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,interested,2020-09-23 00:33:19,positive,30,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,peeking,2020-09-06 02:58:51,neutral,35,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,peeking,2020-10-08 00:01:27,neutral,35,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,peeking,2020-09-30 22:07:59,neutral,35,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,peeking,2020-06-28 22:52:02,neutral,35,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,cherish,2021-04-11 17:35:49,positive,70,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,hate,2020-08-31 00:29:37,negative,5,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,hate,2021-02-08 07:29:43,negative,5,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,hate,2020-06-23 10:23:01,negative,5,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,hate,2021-01-17 11:53:12,negative,5,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,indifferent,2021-04-24 16:56:54,neutral,20,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,indifferent,2021-03-30 09:43:24,neutral,20,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,indifferent,2020-11-17 08:26:17,neutral,20,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,indifferent,2020-12-18 21:24:32,neutral,20,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,super love,2020-12-04 18:08:23,positive,75,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,super love,2020-12-17 11:44:27,positive,75,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,worried,2020-07-21 12:55:42,negative,12,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,worried,2020-08-12 01:53:46,negative,12,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,worried,2021-04-20 02:07:44,negative,12,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,like,2020-12-18 07:15:41,positive,50,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,like,2021-05-17 21:14:12,positive,50,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,like,2021-03-06 15:36:15,positive,50,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,heart,2020-09-30 18:21:57,positive,60,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,heart,2020-07-05 10:46:36,positive,60,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,heart,2020-12-09 05:00:18,positive,60,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,heart,2020-08-11 13:18:41,positive,60,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,want,2020-09-21 01:22:36,positive,70,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,want,2021-01-04 21:57:11,positive,70,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,want,2020-08-24 06:52:35,positive,70,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,intrigued,2021-02-24 19:12:11,positive,45,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,love,2021-03-17 07:51:49,positive,65,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,love,2020-12-14 11:54:07,positive,65,audio,food
fa3e42f0-71d8-455f-b024-e52d5c27a145,love,2020-12-23 22:01:30,positive,65,audio,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,disgust,2020-12-26 13:14:52,negative,0,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,dislike,2020-11-30 01:57:34,negative,10,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,dislike,2021-02-02 06:46:40,negative,10,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,scared,2021-05-24 18:03:26,negative,15,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,scared,2020-10-31 21:46:10,negative,15,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,scared,2020-07-14 18:17:04,negative,15,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,scared,2020-09-02 23:19:58,negative,15,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,interested,2020-07-10 23:26:22,positive,30,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,peeking,2021-03-31 01:18:09,neutral,35,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,peeking,2020-07-05 00:50:21,neutral,35,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,peeking,2021-03-03 05:16:40,neutral,35,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,peeking,2021-04-10 01:34:28,neutral,35,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,cherish,2020-07-05 18:07:00,positive,70,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,cherish,2021-05-28 18:04:41,positive,70,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,cherish,2020-10-23 18:20:54,positive,70,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,cherish,2020-08-10 04:47:41,positive,70,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-11-12 04:28:05,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-12-05 08:17:38,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-10-23 22:34:17,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-12-20 09:00:31,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-12-12 19:26:05,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-10-26 21:05:59,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,2020-12-02 13:20:41,negative,5,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,indifferent,2020-10-14 15:56:36,neutral,20,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,indifferent,2020-11-01 11:56:54,neutral,20,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,indifferent,2020-11-08 07:08:49,neutral,20,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,indifferent,2020-10-06 14:52:10,neutral,20,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,super love,2021-01-28 21:40:17,positive,75,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,super love,2020-10-28 11:19:33,positive,75,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,worried,2020-10-08 15:18:06,negative,12,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,worried,2021-06-13 09:25:24,negative,12,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,worried,2021-04-18 02:05:46,negative,12,video,food
f9ecf6a2-8402-43b3-bf22-8cd54394ea02,worried,2020-12-03 14:37:36,negative,12,video,food
